ID,SMILES,DATASET,MOL,SCAFFOLD,SCA_MOL
50367073,N[C@@H](CC(N([C@@H](CCC1)[C@@H]1C1)[C@@H]1C#N)=O)Cc(c(F)c1)cc(F)c1F,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a9850>,O=C(CCCc1ccccc1)N1CC[C@@H]2CCC[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x78135c6e6730>
50445480,N[C@@H](C1)[C@@H](c(cc(cc2)F)c2F)OC[C@@H]1N(C1)Cc2c1c(NC(C1CC1)=O)n[nH]2,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a98c0>,O=C(Nc1n[nH]c2c1CN([C@@H]1CC[C@@H](c3ccccc3)OC1)C2)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e67a0>
50445481,N[C@@H](C1)[C@@H](c(cc(cc2)F)c2F)OC[C@@H]1N(C1)Cc2c1c(NC(c1ncc[s]1)=O)n[nH]2,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a9930>,O=C(Nc1n[nH]c2c1CN([C@@H]1CC[C@@H](c3ccccc3)OC1)C2)c1nccs1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e6810>
50445482,N[C@@H](C1)[C@@H](c(cc(cc2)F)c2F)OC[C@@H]1N(Cc1c2)Cc1n[n]2S(c1cc(C(F)(F)F)ccc1)(=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a99a0>,O=S(=O)(c1ccccc1)n1cc2c(n1)CN([C@@H]1CC[C@@H](c3ccccc3)OC1)C2,<rdkit.Chem.rdchem.Mol object at 0x78135c6e6880>
50445483,CCC(Nc1n[nH]c(C2)c1CN2[C@H](C[C@@H]1N)CO[C@@H]1c(cc(cc1)F)c1F)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a9a10>,c1ccc([C@@H]2CC[C@@H](N3Cc4cn[nH]c4C3)CO2)cc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e68f0>
50445484,C[n]1cnc(S([n]2nc(CN(C3)[C@H](C[C@@H]4N)CO[C@@H]4c(cc(cc4)F)c4F)c3c2)(=O)=O)c1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a9a80>,O=S(=O)(c1c[nH]cn1)n1cc2c(n1)CN([C@@H]1CC[C@@H](c3ccccc3)OC1)C2,<rdkit.Chem.rdchem.Mol object at 0x78135c6e6960>
50717718,CC(C)=CCn1c(N2CCC[C@H](N)C2)c(C#N)c2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a9af0>,O=c1[nH]c2cc(N3CCCCC3)[nH]c2c(=O)n1Cc1ncc2ccccc2n1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e69d0>
50717719,Cc1nc(CN(C(c([n](CC#CC)c(N2CCNCCC2)c2C#N)c2N2C)=O)C2=O)nc2ccccc12,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a9b60>,O=c1[nH]c2cc(N3CCCNCC3)[nH]c2c(=O)n1Cc1ncc2ccccc2n1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e6a40>
50849164,COc(cc1)ncc1-c1cc(N(C[C@@H]2c(c(F)c3)cc(F)c3F)C[C@@H]2N)ncn1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a9bd0>,c1ccc([C@@H]2CCN(c3cc(-c4cccnc4)ncn3)C2)cc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e6ab0>
50852746,CC(C1)[n]2c(C(F)(F)F)nnc2C(C)N1C(C[C@@H](Cc(c(F)c1)cc(F)c1F)N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a9c40>,O=C(CCCc1ccccc1)N1CCn2cnnc2C1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e6b20>
50852749,N[C@@H](CC(N1C(CC(F)(F)F)c2nnc(C(F)(F)F)[n]2CC1)=O)Cc(c(F)c1)cc(F)c1F,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a9cb0>,O=C(CCCc1ccccc1)N1CCn2cnnc2C1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e6b90>
50852754,CCC(c1nnc(C(F)(F)F)[n]1CC1)N1C(C[C@@H](Cc(c(F)c1)cc(F)c1F)N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a9d20>,O=C(CCCc1ccccc1)N1CCn2cnnc2C1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e6c00>
50852761,N[C@@H](CC(N1[C@@H](Cc(cc2)ccc2F)c2nnc(C(F)(F)F)[n]2CC1)=O)Cc(c(F)c1)cc(F)c1F,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a9d90>,O=C(CCCc1ccccc1)N1CCn2cnnc2[C@@H]1Cc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e6c70>
50852775,C[C@@H](c1nnc(C(F)(F)F)[n]1CC1)N1C(C[C@@H](Cc(c(F)c1)cc(F)c1F)N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a9e00>,O=C(CCCc1ccccc1)N1CCn2cnnc2C1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e6ce0>
50852781,N[C@@H](CC(N1C(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2nnc(C(F)(F)F)[n]2CC1)=O)Cc(c(F)c1)cc(F)c1F,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a9e70>,O=C(CCCc1ccccc1)N1CCn2cnnc2C1Cc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e6d50>
50852786,C[C@H](C[n]1c(C(F)(F)F)nnc1C1)N1C(C[C@@H](Cc(c(F)c1)cc(F)c1F)N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a9ee0>,O=C(CCCc1ccccc1)N1CCn2cnnc2C1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e6dc0>
50852797,CC(C)(C1)[n]2c(C(F)(F)F)nnc2CN1C(C[C@@H](Cc(c(F)c1)cc(F)c1F)N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a9f50>,O=C(CCCc1ccccc1)N1CCn2cnnc2C1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e6e30>
50852829,N[C@H](CC(N1[C@@H](Cc(cc2)ccc2F)c2nnc(C(F)(F)F)[n]2CC1)=O)Cc(c(F)c1)cc(F)c1F,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a9fc0>,O=C(CCCc1ccccc1)N1CCn2cnnc2[C@@H]1Cc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e6ea0>
50852847,CN(C)C(CC(c1nnc(C(F)(F)F)[n]1CC1)N1C(C[C@@H](Cc(c(F)c1)cc(F)c1F)N)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aa030>,O=C(CCCc1ccccc1)N1CCn2cnnc2C1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e6f10>
50852850,N[C@@H](CC(N1C(Cc2c(C(F)(F)F)cccc2)c2nnc(C(F)(F)F)[n]2CC1)=O)Cc(c(F)c1)cc(F)c1F,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aa0a0>,O=C(CCCc1ccccc1)N1CCn2cnnc2C1Cc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e6f80>
50852861,N[C@@H](CC(N1C(C(c(cc2)ccc2F)O)c2nnc(C(F)(F)F)[n]2CC1)=O)Cc(c(F)c1)cc(F)c1F,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aa110>,O=C(CCCc1ccccc1)N1CCn2cnnc2C1Cc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e6ff0>
50852877,C=CCC(c1nnc(C(F)(F)F)[n]1CC1)N1C(C[C@@H](Cc(c(F)c1)cc(F)c1F)N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aa180>,O=C(CCCc1ccccc1)N1CCn2cnnc2C1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e7060>
50852887,N[C@@H](CC(N1C(Cc2ccccc2)c2nnc(C(F)(F)F)[n]2CC1)=O)Cc(c(F)c1)cc(F)c1F,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aa1f0>,O=C(CCCc1ccccc1)N1CCn2cnnc2C1Cc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e70d0>
50852888,N[C@@H](CC(N1C(Cc2ncccc2)c2nnc(C(F)(F)F)[n]2CC1)=O)Cc(c(F)c1)cc(F)c1F,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aa260>,O=C(CCCc1ccccc1)N1CCn2cnnc2C1Cc1ccccn1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e7140>
50852896,COc1ccc(CC(c2nnc(C(F)(F)F)[n]2CC2)N2C(C[C@@H](Cc(c(F)c2)cc(F)c2F)N)=O)cc1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aa2d0>,O=C(CCCc1ccccc1)N1CCn2cnnc2C1Cc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e71b0>
50852906,C[C@@H](C[n]1c(C(F)(F)F)nnc1C1)N1C(C[C@@H](Cc(c(F)c1)cc(F)c1F)N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aa340>,O=C(CCCc1ccccc1)N1CCn2cnnc2C1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e7220>
50852970,N[C@@H](CC(N1C(Cc(cccc2)c2F)c2nnc(C(F)(F)F)[n]2CC1)=O)Cc(c(F)c1)cc(F)c1F,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aa3b0>,O=C(CCCc1ccccc1)N1CCn2cnnc2C1Cc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e7290>
50853006,CC(C)(c1nnc(C(F)(F)F)[n]1CC1)N1C(C[C@@H](Cc(c(F)c1)cc(F)c1F)N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aa420>,O=C(CCCc1ccccc1)N1CCn2cnnc2C1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e7300>
50879561,O=C(CNC12CC3CC(CC(C3)C1)C2)N1CCC[C@H]1B(O)O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aa490>,O=C(CNC12CC3CC(CC(C3)C1)C2)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e7370>
50879568,CC(C)[C@@H](C(O)=O)Oc1ccc(CNC([C@H](CCC2)N2C(C[C@@H](Cc(cc(cc2)F)c2F)N)=O)=O)cc1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aa500>,O=C(NCc1ccccc1)[C@@H]1CCCN1C(=O)CCCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e73e0>
50917642,N#CC(CCC1)N1C(CNC(CC(C1)C2)(CC1C1)CC21O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aa570>,O=C(CNC12CC3CC(CC(C3)C1)C2)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e7450>
50917643,N[C@@H](CCNCc(cccc1)c1Cl)C(N1CCCCC1)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aa5e0>,O=C(CCCNCc1ccccc1)N1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e74c0>
50917644,CC[C@@H](C)[C@@H](C(N(C1)Cc2c1cccc2)=O)N,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aa650>,c1ccc2c(c1)CNC2,<rdkit.Chem.rdchem.Mol object at 0x78135c6e7530>
50917645,N[C@@H](CC(N(CC1)CCN1C(c(cc1)ccc1F)c(cc1)ccc1F)=O)C(N(CCC1)[C@@H]1C#N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aa6c0>,O=C(CCC(=O)N1CCN(C(c2ccccc2)c2ccccc2)CC1)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e75a0>
50917646,O=C1c2ccccc2CN1CC(=O)N1CCC[C@H]1B(O)O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aa730>,O=C(CN1Cc2ccccc2C1=O)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e7610>
50917647,N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCCN1Cc2ccccc2C1=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aa7a0>,O=C(CCCCN1Cc2ccccc2C1=O)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e7680>
50917648,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1cccc2ccccc12,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aa810>,O=C(NCC(=O)N1CCCC1)c1cccc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6e76f0>
50917650,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccccc3C2)C(=O)N1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aa880>,O=C1N[C@H](C(=O)N2CCCC2)C[C@H]1CC(=O)N1Cc2ccccc2C1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e7760>
50917651,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](CC(=O)N2Cc3ccccc3C2)C(=O)N1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aa8f0>,O=C1N[C@H](C(=O)N2CCCC2)C[C@@H]1CC(=O)N1Cc2ccccc2C1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e77d0>
50917652,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccc(Cl)cc3C2)C(=O)N1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aa960>,O=C1N[C@H](C(=O)N2CCCC2)C[C@H]1CC(=O)N1Cc2ccccc2C1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e7840>
50917653,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccc(F)cc3C2)C(=O)N1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aa9d0>,O=C1N[C@H](C(=O)N2CCCC2)C[C@H]1CC(=O)N1Cc2ccccc2C1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e78b0>
50917654,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccc(C(F)(F)F)cc3C2)C(=O)N1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aaa40>,O=C1N[C@H](C(=O)N2CCCC2)C[C@H]1CC(=O)N1Cc2ccccc2C1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e7920>
50917655,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2CCc3ccccc3C2)C(=O)N1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aaab0>,O=C1N[C@H](C(=O)N2CCCC2)C[C@H]1CC(=O)N1CCc2ccccc2C1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e7990>
50917656,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2CCc3ccsc3C2)C(=O)N1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aab20>,O=C1N[C@H](C(=O)N2CCCC2)C[C@H]1CC(=O)N1CCc2ccsc2C1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e7a00>
50917657,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2CCn3cc(C(F)(F)F)nc3C2)C(=O)N1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aab90>,O=C1N[C@H](C(=O)N2CCCC2)C[C@H]1CC(=O)N1CCn2ccnc2C1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e7a70>
50917658,N#C[C@H](CCC1)N1C([C@H](C[C@H]1CC(N2Cc3nnc(C(F)(F)F)[n]3CC2)=O)NC1=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aac00>,O=C1N[C@H](C(=O)N2CCCC2)C[C@H]1CC(=O)N1CCn2cnnc2C1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e7ae0>
50917659,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2CCN(c3ccc(F)cc3)CC2)C(=O)N1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aac70>,O=C1N[C@H](C(=O)N2CCCC2)C[C@H]1CC(=O)N1CCN(c2ccccc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e7b50>
50917660,N#C[C@H](CCC1)N1C([C@H](C[C@H]1CC(N(CC2)CCN2c2ccncc2)=O)NC1=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aace0>,O=C1N[C@H](C(=O)N2CCCC2)C[C@H]1CC(=O)N1CCN(c2ccncc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e7bc0>
50917661,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2CC=C(c3ccc(Cl)cc3)CC2)C(=O)N1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aad50>,O=C1N[C@H](C(=O)N2CCCC2)C[C@H]1CC(=O)N1CC=C(c2ccccc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e7c30>
50917662,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2CCCC2)C(=O)N1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aadc0>,O=C1N[C@H](C(=O)N2CCCC2)C[C@H]1CC(=O)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e7ca0>
50917663,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccc(Cl)cc3C2)C(=O)N1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aae30>,O=C1N[C@H](C(=O)N2CCCC2)C[C@H]1CC(=O)N1Cc2ccccc2C1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e7d10>
50917664,N#C[C@@H]1CC(F)(F)CN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccccc3C2)C(=O)N1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aaea0>,O=C1N[C@H](C(=O)N2CCCC2)C[C@H]1CC(=O)N1Cc2ccccc2C1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e7d80>
50917665,O=C(C[C@H](C[C@@H](C(N1CSCC1)=O)N1)C1=O)N(C1)Cc2c1cccc2,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aaf10>,O=C1N[C@H](C(=O)N2CCSC2)C[C@H]1CC(=O)N1Cc2ccccc2C1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e7df0>
50917666,O=C(C[C@H](C[C@@H](C(N1CCCC1)=O)N1)C1=O)N(C1)Cc2c1cccc2,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aaf80>,O=C1N[C@H](C(=O)N2CCCC2)C[C@H]1CC(=O)N1Cc2ccccc2C1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e7e60>
50917667,O=C1N[C@H](C(=O)N2CCC[C@H]2B(O)O)C[C@H]1CC(=O)N1Cc2ccccc2C1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aaff0>,O=C1N[C@H](C(=O)N2CCCC2)C[C@H]1CC(=O)N1Cc2ccccc2C1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e7ed0>
50917668,CC(C)(C)NC([C@H](CCC1)N1C([C@H](C[C@H]1CC(N(C2)Cc3c2cccc3)=O)NC1=O)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6ab060>,O=C1N[C@H](C(=O)N2CCCC2)C[C@H]1CC(=O)N1Cc2ccccc2C1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e7f40>
50917669,NC([C@H](CCC1)N1C([C@H](C[C@H]1CC(N(C2)Cc3c2cccc3)=O)NC1=O)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6ab0d0>,O=C1N[C@H](C(=O)N2CCCC2)C[C@H]1CC(=O)N1Cc2ccccc2C1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e8040>
50917805,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2CCCCC2)C(=O)N1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6ab140>,O=C1N[C@H](C(=O)N2CCCC2)C[C@H]1CC(=O)N1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e80b0>
50917806,N#C[C@H](CCC1)N1C([C@H](C[C@H]1CC(Nc2ccccc2)=O)NC1=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6ab1b0>,O=C(C[C@@H]1C[C@@H](C(=O)N2CCCC2)NC1=O)Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e8120>
50917807,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccccc3C2)C(=O)N1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6ab220>,O=C1N[C@H](C(=O)N2CCCC2)C[C@H]1CC(=O)N1Cc2ccccc2C1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e8190>
50953890,Cc1nc(CN(C(c([n]2CC#CC)c(N3C)nc2N(CCC2)C[C@@H]2N)=O)C3=O)nc2ccccc12,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6ab290>,O=c1[nH]c2nc(N3CCCCC3)[nH]c2c(=O)n1Cc1ncc2ccccc2n1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e8200>
50953915,CN(C(C=C(N1Cc(cccc2)c2C#N)N(CCC2)CC2N)=O)C1=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6ab300>,O=c1cc(N2CCCCC2)n(Cc2ccccc2)c(=O)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e8270>
50953932,CN(c(cc(cc1)C(O)=O)c1-c1c2[n](Cc(cc(cc3)F)c3Cl)c(N(CCC3)CC3N)n1)C2=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6ab370>,O=c1[nH]c2ccccc2c2nc(N3CCCCC3)n(Cc3ccccc3)c12,<rdkit.Chem.rdchem.Mol object at 0x78135c6e82e0>
50960172,O=C(c(cccc1CN2Cc3ccccc3)c1C2=O)N1CCCC1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6ab3e0>,O=C(c1cccc2c1C(=O)N(Cc1ccccc1)C2)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e8350>
50960173,N#CC(CCC1)N1C(c(cccc1CN2Cc3ccccc3)c1C2=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6ab450>,O=C(c1cccc2c1C(=O)N(Cc1ccccc1)C2)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e83c0>
50960174,N#CC(CCC1)N1C(c(cccc1)c1C(NCc1ccccc1)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6ab4c0>,O=C(NCc1ccccc1)c1ccccc1C(=O)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e8430>
51004978,C[C@@H](C1)[n]2c(C(F)(F)F)ccc2CN1C(C[C@H](Cc(c(F)c1)cc(F)c1F)N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6ab530>,O=C(CCCc1ccccc1)N1CCn2cccc2C1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e84a0>
51004981,C[C@@H](C1)[n]2c(C(F)(F)F)ccc2CN1C(C[C@@H](Cc(c(F)c1)cc(F)c1F)N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6ab5a0>,O=C(CCCc1ccccc1)N1CCn2cccc2C1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e8510>
51057360,O=C(NCC(=O)N1CCC[C@H]1B(O)O)c1cccnc1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6ab610>,O=C(NCC(=O)N1CCCC1)c1cccnc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e8580>
51057362,CC[C@@H](NC(=O)c1ccnc2ccccc12)C(=O)N1CCC[C@H]1B(O)O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6ab680>,O=C(NCC(=O)N1CCCC1)c1ccnc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6e85f0>
51057363,CCCC[C@@H](C(N1[C@@H](B(O)O)CCC1)=O)NC(c1ccnc2ccccc12)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6ab6f0>,O=C(NCC(=O)N1CCCC1)c1ccnc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6e8660>
51057364,CCC[C@@H](C(N1[C@@H](B(O)O)CCC1)=O)NC(c1ccnc2ccccc12)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6ab760>,O=C(NCC(=O)N1CCCC1)c1ccnc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6e86d0>
51057365,CC[C@@H](C(N1[C@@H](B(O)O)CCC1)=O)NC(c1ccnc2ccccc12)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6ab7d0>,O=C(NCC(=O)N1CCCC1)c1ccnc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6e8740>
51057366,CSCC[C@@H](NC(=O)c1ccnc2ccccc12)C(=O)N1CCC[C@H]1B(O)O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6ab840>,O=C(NCC(=O)N1CCCC1)c1ccnc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6e87b0>
51057367,O=C(N[C@H](CO)C(=O)N1CCC[C@H]1B(O)O)c1ccnc2ccccc12,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6ab8b0>,O=C(NCC(=O)N1CCCC1)c1ccnc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6e8820>
51057368,C[C@@H](NC(=O)c1ccnc2ccccc12)C(=O)N1CCC[C@H]1B(O)O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6ab920>,O=C(NCC(=O)N1CCCC1)c1ccnc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x78135c6e8890>
51057369,C[C@@H](NC(=O)c1ccnc(Cl)c1)C(=O)N1CCC[C@H]1B(O)O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6ab990>,O=C(NCC(=O)N1CCCC1)c1ccncc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e8900>
51057370,C[C@@H](NC(=O)c1ccnc(F)c1)C(=O)N1CCC[C@H]1B(O)O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aba00>,O=C(NCC(=O)N1CCCC1)c1ccncc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e8970>
51057371,C[C@@H](NC(=O)c1ccncc1Cl)C(=O)N1CCC[C@H]1B(O)O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6aba70>,O=C(NCC(=O)N1CCCC1)c1ccncc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e89e0>
